id,member_id,loan_amnt,funded_amnt,term,apr,int_rate,exp_default_rate,service_fee_rate,installment,grade,sub_grade,emp_name,emp_length,emp_status,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,credit_pull_d,review_status_d,review_status,url,desc,purpose,title,addr_city,addr_state,msa,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_loan_delinq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec_gt_100,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,total_il_high_credit_limit,mths_since_oldest_il_open,num_rev_accts,mths_since_recent_bc_dlq,initial_list_status,ils_exp_d,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt
"4215129","5387327","25600.0","5925.0","60","18.67","16.29","4.70","0.45","626.5","C","C4","Navy","10+ years","Employed","RENT","97000.0","FALSE","04-06-2013 07:35:55","04-20-2013 07:41:45","04-06-2013 10:00:51","04-06-2013 07:33:14"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215129"," ","Debt consolidation","Debt Consolidation","LEAVENWORTH","KS","","0","7","3598","83.3","89.8","23.56","0","0.0","02-19-1999 06:33:14","695","699","4","70"," ","1"," ","70","22","1","16","0","0","77866","31510.0","83.3","35108","27","55454","131","19","70","f","04-06-2013 10:00:00","0","0","0","0","0","null","16","1","10","340314","308422","22030","11","6","7","96","0","0","0","6","131","6","172","13","37808","6","12","67",
"3807321","4851065","20000.0","300.0","36","21.50","17.77","5.30","0.71","720.75","D","D1","United States Postal Services","9 years","Employed","RENT","50000.0","FALSE","04-05-2013 16:10:37","04-20-2013 10:32:57","04-06-2013 14:00:44","03-26-2013 10:13:53"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3807321"," ","Debt consolidation","My Life Saviour","SAN DIEGO","CA","","0","3","4426","40.0","67.2","13.68","2","0.0","08-19-1991 10:13:53","665","669","1","14"," ","4"," "," ","4","6","14","0","0","18648","18648.0","59.8","13500","32","0"," ","23"," ","w","04-07-2013 02:00:00","0","2","0","0","0","14","14","3","4","31200","18648","1434","10","5","6","93","2","0","0","3","124","11","263","4","31200","11","14","0",
"4215399","5387618","21000.0","950.0","36","10.99","8.90","1.75","0.69","666.82","A","A5","SPIRITIS","10+ years","Employed","OWN","148000.0","FALSE","04-06-2013 16:53:31","04-20-2013 17:05:27","04-06-2013 18:00:48","04-06-2013 16:51:05"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215399"," ","Debt consolidation","CLUB LOAN","SEDONA","AZ","","0","0","40367","9.1","59.1","11.51","0","0.0","02-10-1995 15:51:05","695","699","0"," "," ","7"," "," ","79","0","14","0","0","52869","52869.0","58.8","93236","16","0"," ","16"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","14","0","79","93736","52869","4406","15","9","13","100","0","0","0","0"," ","9","221","79","93736","9","14","0",
"4215151","5387353","30000.0","9900.0","60","23.50","21.00","7.00","0.46","811.61","E","E2","Washburn University","10+ years","Employed","MORTGAGE","100000.0","FALSE","04-06-2013 08:28:34","04-20-2013 08:32:30","04-06-2013 10:00:51","04-06-2013 08:28:02"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215151"," ","Debt consolidation","Debt Consolidation","TOPEKA","KS","","0","1","1400","75.0","84.1","15.42","1","0.0","07-15-1994 08:28:02","675","679","2","10"," ","2"," ","10","56","1","11","0","0","235492","10019.0","63.8","8800","47","171274","228","21","10","f","04-06-2013 10:00:00","0","2","0","0","0","24","11","1","5","303056","337599","33760","14","4","5","66","0","0","0","25","228","7","154","5","15700","7","9","0",
"4125131","5247367","35000.0","14525.0","36","14.99","12.12","3.20","0.70","1164.51","B","B3","","10+ years","Self-employed","MORTGAGE","100000.0","FALSE","04-05-2013 12:48:56","04-19-2013 12:54:22","04-05-2013 14:00:42","03-31-2013 07:36:56"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4125131"," ","Debt consolidation","Debt consolidation","Wood RIver Jct.","RI","","0","5","49645","28.6","34.3","15.48","0","0.0","09-14-1987 07:36:56","740","744","0"," "," ","17"," "," ","10","4","15","0","0","60967","37707.0","33.9","75600","29","33410","134","19"," ","w","04-06-2013 02:00:00","0","0","0","0","0","null","15","3","0","249510","161294","10753","15","7","7","100","0","0","0","5","161","9","311","0","111100","9","11","0",
"4245303","5417513","25000.0","4500.0","60","25.01","22.47","7.85","0.47","697.18","E","E5","Children's friend & Service","3 years","Employed","MORTGAGE","57000.0","FALSE","04-06-2013 12:57:56","04-20-2013 13:12:34","04-06-2013 14:00:44","04-06-2013 12:56:55"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4245303"," ","Debt consolidation","Year of Recovery","WEST WARWICK","RI","","0","2","14637","72.7","60.9","22.55","3","0.0","04-02-1991 11:56:55","675","679","1","9"," ","6"," ","9","2","2","14","0","0","31054","23744.0","61.8","37390","29","8772","78","22","9","f","04-06-2013 14:00:00","0","3","1","0","0","9","14","2","2","179162","146750","10482","21","11","11","89","3","0","0","5","133","12","268","2","38390","12","12","0",
"4157168","5299548","21000.0","450.0","36","10.99","8.90","1.75","0.69","666.82","A","A5","Krum ISD","1 year","Employed","MORTGAGE","135000.0","FALSE","04-04-2013 14:15:03","04-20-2013 10:04:09","04-06-2013 14:00:44","04-04-2013 14:09:27"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4157168"," ","Credit card refinancing","Credit Card Consolidation","Krum","TX","","0","11","39798","28.6","48.2","25.47","0","0.0","08-31-1996 14:09:27","700","704","3"," "," ","3"," "," ","5","2","20","0","0","130981","44370.0","46.4","76800","43","105478","120","28"," ","w","04-07-2013 02:00:00","0","0","0","0","0","null","20","6","3","454013","381125","20059","18","6","8","100","0","0","0","13","120","9","202","3","95700","9","14","0",
"4255356","5427575","20925.0","325.0","36","17.99","14.33","3.85","0.70","718.53","C","C1","Ninigret Reality","4 years","Employed","OWN","48000.0","FALSE","04-06-2013 13:15:47","04-20-2013 13:24:13","04-06-2013 14:00:44","04-06-2013 13:13:49"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4255356"," ","Credit card refinancing","rick,s","CHARLESTOWN","RI","","0","3","4667","83.3","81.4","19.95","0","0.0","10-06-2001 13:13:49","670","674","2"," "," ","2"," "," ","26","0","13","0","0","25583","25583.0","73.9","25100","23","0"," ","22"," ","w","04-07-2013 02:00:00","0","0","0","0","0","null","13","0","17","34600","25583","2558","15","5","9","100","0","0","0","1","52","8","140","17","34600","8","13","0",
"4254940","5427122","29125.0","8375.0","60","19.68","17.27","4.95","0.45","728.07","C","C5","Compassion International","2 years","Employed","MORTGAGE","93500.0","FALSE","04-05-2013 15:03:53","04-19-2013 15:16:35","04-05-2013 18:00:48","04-05-2013 14:36:58"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4254940"," ","Debt consolidation","Getting out of DEBT!","COLORADO SPRINGS","CO","","0","2","1578","85.7","91.5","25.17","1","0.0","10-01-1996 14:36:58","695","699","0","9"," ","11"," ","9","11","0","24","0","0","84680","29415.0","87.7","18500","49","76554","158","36"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","24","1","11","110054","84680","3849","15","7","7","100","0","0","0","13","158","17","201","11","33500","17","19","0",
"4215311","5387521","28000.0","7250.0","36","24.81","21.00","7.00","0.72","1054.91","E","E2","VA and ST Rose Hospital","7 years","Employed","OWN","140000.0","FALSE","04-06-2013 15:21:09","04-20-2013 15:31:06","04-06-2013 18:00:48","04-06-2013 15:15:48"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215311"," ","Debt consolidation","Pay off debt","HENDERSON","NV","","0","11","25248","41.7","51.4","9.78","0","0.0","11-22-1992 14:15:48","660","664","4","24"," ","0"," "," ","2","1","25","0","0","48635","27749.0","33.9","52000","48","20886","89","44"," ","f","04-06-2013 18:00:00","0","1","0","0","0","24","25","5","0","107686","48635","1945","26","9","12","97","0","0","0","3","89","12","248","0","86800","12","24","0",
"4224679","5396842","31300.0","10525.0","60","19.68","17.27","4.95","0.45","782.44","C","C5","Viridity Energy","2 years","Employed","MORTGAGE","120000.0","FALSE","04-05-2013 09:15:42","04-19-2013 09:21:25","04-05-2013 10:00:42","04-05-2013 09:02:26"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4224679"," ","Debt consolidation","Best Investment Today!","PRINCETON","NJ","","0","2","617","100.0","92.0","3.99","0","0.0","11-29-2002 08:02:26","680","684","0","75"," ","12"," ","75","30","1","14","0","0","42188","8412.0","74.4","7700","31","33000","79","13","75","w","04-05-2013 22:00:00","0","0","0","0","0","null","14","2","7","393535","383853","29527","11","4","5","90","0","0","0","17","126","5","112","7","11300","5","6","0",
"4234949","5407138","34300.0","13375.0","36","24.29","20.49","6.55","0.72","1283.3","E","E1","DSA  Inc","< 1 year","Employed","RENT","98500.0","FALSE","04-05-2013 17:47:53","04-19-2013 18:21:36","04-06-2013 06:01:35","04-05-2013 17:26:59"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4234949"," ","Major purchase","Investment Property Renovation","Bel Air","MD","","0","3","1579","33.3","77.8","10.5","0","0.0","02-18-1999 16:26:59","660","664","4","33","43","3"," ","33","27","2","7","1","1","44950","5733.0","56.8","7100","32","47301","172","23","33","f","04-06-2013 06:00:00","1","0","0","0","0","33","7","3","5","57401","44950","6421","16","2","3","86","0","0","0","5","172","4","133","7","10100","4","5","0",
"4235156","5407368","21200.0","125.0","36","6.78","6.03","0.75","0.68","645.24","A","A1","Aon Corporation","< 1 year","Employed","RENT","72000.0","FALSE","04-06-2013 09:53:31","04-20-2013 10:00:37","04-06-2013 14:00:44","04-06-2013 07:58:30"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235156"," ","Home improvement","Home Improvement Loan","East Meadow","NY","","0","0","29743","0.0","12.0","14.95","0","0.0","10-23-1992 07:58:30","795","799","0"," "," "," "," "," ","33","0","15","0","0","48776","4057.0","9.5","33800","22","52320","37","11"," ","w","04-07-2013 02:00:00","0","0","0","0","0","null","15","0","26","95020","48776","3484","8","1","5","100","0","0","0","11","37","1","249","33","42700","1","8","0",
"4245164","5417358","28100.0","6875.0","60","17.67","15.31","4.15","0.45","673.08","C","C2","Holyoke Public Schools","10+ years","Employed","MORTGAGE","63310.0","FALSE","04-06-2013 08:19:41","04-20-2013 08:28:19","04-06-2013 10:00:51","04-06-2013 08:18:23"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4245164"," ","Debt consolidation","Debt Consolidation Loan","GRANBY","MA","","0","2","19636","50.0","62.5","22.81","0","0.0","11-01-1979 07:18:23","720","724","0","43"," "," "," ","43","52","3","19","0","0","53994","34002.0","48.6","52300","31","28996","136","21"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","19","2","9","267733","216624","13539","9","3","5","96","0","0","0","6","199","6","407","12","69900","6","15","0",
"4187098","5329442","30000.0","8250.0","60","23.50","21.00","7.00","0.46","811.61","E","E2","RJ Corman Railroad Group","2 years","Employed","RENT","175000.0","FALSE","04-06-2013 06:32:26","04-20-2013 06:38:01","04-06-2013 10:00:51","04-04-2013 10:23:17"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4187098"," ","Debt consolidation","Debt Consolidation","CHESTERTON","IN","","0","2","188","100.0","99.3","17.06","0","0.0","08-17-1993 10:23:17","690","694","0"," ","54"," "," "," ","19","10","4","1","1","61039","27512.0","99.3","27700","28","69000","192","8"," ","f","04-06-2013 10:00:00","0","0","0","0","1","null","4","0","17","96700","61039","15260","5","2","2","100","0","0","0","9","192","2","238","19","27700","2","2","0",
"4224888","5397064","29700.0","7800.0","60","18.67","16.29","4.70","0.45","726.84","C","C4","State Bank and Trust","< 1 year","Employed","MORTGAGE","95000.0","FALSE","04-05-2013 14:55:00","04-19-2013 15:00:34","04-05-2013 18:00:47","04-05-2013 14:48:59"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4224888"," ","Debt consolidation","Debt Consolidation loan","GRAY","GA","","0","4","514","100.0","98.2","27.89","0","0.0","10-21-1998 14:48:59","695","699","0"," "," "," "," "," ","4","4","11","0","0","97675","33397.0","80.1","28989","32","78250","112","18"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","11","2","4","416814","382625","34784","9","3","3","100","0","0","0","10","112","5","176","4","41689","5","6","0",
"4225102","5397300","22750.0","800.0","60","21.50","19.05","5.90","0.46","590.78","D","D4","1308 DorLyn School","7 years","Employed","MORTGAGE","70000.0","FALSE","04-06-2013 06:43:40","04-20-2013 06:49:38","04-06-2013 10:00:51","04-06-2013 06:39:41"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225102"," ","Debt consolidation","MsMo","BURLINGTON","NJ","","0","10","1537","75.0","83.8","23.35","0","0.0","02-22-1987 05:39:41","680","684","3","38"," ","1"," "," ","10","3","20","0","0","24868","23839.0","44.7","9500","34","0","57","27"," ","w","04-06-2013 22:00:00","0","1","0","0","0","38","20","2","10","367808","280243","14012","9","4","4","97","0","0","0","2","120","14","318","10","53300","14","18","0",
"4034976","5167198","35000.0","12125.0","36","18.99","15.31","4.15","0.70","1218.61","C","C2","NAN YA PLASTICS","10+ years","Employed","MORTGAGE","180000.0","FALSE","04-06-2013 10:58:55","04-20-2013 11:09:54","04-06-2013 14:00:44","04-02-2013 13:33:11"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4034976"," ","Debt consolidation","CONSOLIDATE","FLORENCE","SC","","0","1","13911","33.3","70.3","6.32","0","0.0","04-01-1996 12:33:11","675","679","0","44"," "," "," "," ","88","0","5","0","0","34438","34438.0","68.1","46900","18","0","207","11"," ","f","04-06-2013 14:00:00","0","2","0","0","0","44","5","0","23","50600","34438","6888","9","3","3","88","0","0","0","5","207","5","171","23","50600","5","5","0",
"4235273","5407500","35000.0","12000.0","36","19.49","15.80","4.40","0.70","1227.05","C","C3","us. dept. of energy","10+ years","Employed","RENT","140000.0","FALSE","04-06-2013 12:40:32","04-20-2013 12:44:07","04-06-2013 14:00:44","04-06-2013 12:39:58"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235273"," ","Credit card refinancing","card refi","falls church","VA","","0","1","23929","45.5","64.9","17.5","0","0.0","05-24-1981 12:39:58","670","674","0"," "," "," "," "," ","63","0","28","0","0","55135","54681.0","60.0","68200","44","0","248","38"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","28","0","24","92365","55135","2506","18","11","11","100","0","0","0","4","248","19","388","24","91200","19","27","0",
"4215218","5387422","35000.0","10750.0","36","22.51","18.75","5.70","0.71","1278.55","D","D3","CITY OF HOUSTON","10+ years","Employed","MORTGAGE","95000.0","FALSE","04-06-2013 10:38:40","04-20-2013 10:42:58","04-06-2013 14:00:44","04-06-2013 10:37:43"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215218"," ","Debt consolidation","HOME EMPROVEMENT","SPRING","TX","","0","1","0","100.0","103.0","18.52","1","0.0","11-13-1988 09:37:43","715","719","0","16"," ","16"," "," ","167","1","6","0","0","62508","5998.0","103.4","3200","18","61295","90","3"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","6","0","16","154325","105883","21177","1","1","1","94","0","0","0","12","150","2","297","167","5800","2","2","0",
"4235004","5407198","32000.0","7650.0","60","18.67","16.29","4.70","0.45","783.12","C","C4","mckesson","8 years","Employed","MORTGAGE","95000.0","FALSE","04-05-2013 18:22:09","04-19-2013 19:06:57","04-06-2013 06:01:35","04-05-2013 18:08:02"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235004"," ","Debt consolidation","Debt Consolidation","ALPHARETTA","GA","","0","1","12145","66.7","69.3","20.3","0","0.0","11-25-1997 17:08:02","695","699","0","44"," ","23","44","44","3","2","10","0","0","108978","27455.0","69.3","39600","31","94390","154","19"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","10","1","3","133990","108978","10898","15","5","6","96","0","0","0","10","154","5","187","3","39600","5","6","0",
"4215296","5387506","30000.0","5625.0","60","18.67","16.29","4.70","0.45","734.18","C","C4","Kevyn Aucoin Beauty","7 years","Employed","MORTGAGE","120000.0","FALSE","04-06-2013 13:18:37","04-20-2013 13:24:22","04-06-2013 14:00:44","04-06-2013 13:16:39"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215296"," ","Debt consolidation","bill consolidation","JERSEY CITY","NJ","","0","7","4150","66.7","79.8","8.38","0","0.0","05-17-1988 13:16:39","700","704","2"," "," ","1"," "," ","1","3","15","0","0","20330","20330.0","53.8","20500","27","0"," ","22"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","15","3","1","400976","369355","26383","13","5","6","100","0","0","0","1","137","7","303","1","37800","7","14","0",
"4224743","5396909","35000.0","10450.0","36","18.99","15.31","4.15","0.70","1218.61","C","C2","National Archives and Records Admin","8 years","Employed","MORTGAGE","100000.0","FALSE","04-06-2013 13:08:20","04-20-2013 13:13:01","04-06-2013 14:00:44","04-06-2013 13:08:07"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4224743"," ","Credit card refinancing","HelpwithCreditCardDebt","Sayreville","NJ","","0","1","2781","100.0","92.4","14.85","1","0.0","10-20-1987 13:08:07","695","699","0","7"," "," "," ","7","81","4","10","0","0","79523","37602.0","87.9","36800","21","46392","119","8"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","10","1","12","346604","324122","36014","3","2","2","95","0","0","0","8","176","4","309","12","42800","4","5","0",
"4215271","5387478","30000.0","4625.0","36","10.99","8.90","1.75","0.69","952.6","A","A5","","2 years","Self-employed","OWN","210000.0","FALSE","04-06-2013 12:37:35","04-20-2013 12:40:45","04-06-2013 14:00:44","04-06-2013 12:36:23"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215271"," ","Home improvement","Home Improvement Loan","MIAMI","FL","","0","4","104258","7.7","15.4","6.49","1","0.0","04-21-1993 12:36:23","735","739","0","21"," ","11"," ","21","7","2","19","0","0","92672","79642.0","16.8","180900","36","36542","54","27","21","f","04-06-2013 14:00:00","0","0","0","0","0","null","19","3","7","685742","397909","22106","22","6","14","97","0","0","0","7","129","7","243","7","190200","7","17","0",
"4245022","5417199","35000.0","9525.0","60","25.50","22.95","8.25","0.47","985.67","F","F1","Osco Pharmacy","5 years","Employed","RENT","132000.0","FALSE","04-05-2013 19:03:45","04-19-2013 19:08:02","04-06-2013 06:01:35","04-05-2013 19:03:26"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4245022"," ","Business","Vertifcal Farm","Worcester","MA","","0","9","20490","20.0","37.0","24.45","0","0.0","11-04-2001 18:03:26","750","754","2"," "," ","5"," "," ","21","0","26","0","0","142110","12015.0","33.3","32500","35","169358","139","10"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","26","3","5","205458","142110","5466","7","4","5","100","0","0","0","25","139","5","128","12","36100","5","7","0",
"4225236","5397441","32000.0","5800.0","36","10.99","8.90","1.75","0.69","1016.11","A","A5","Billerica Police Department","10+ years","Employed","MORTGAGE","114000.0","FALSE","04-06-2013 11:43:13","04-20-2013 11:44:42","04-06-2013 14:00:44","04-06-2013 11:03:16"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225236"," ","Debt consolidation","debt consolidation","pepperell","MA","","0","4","34936","33.3","43.2","27.36","0","0.0","01-27-1992 10:03:16","730","734","0"," "," ","8"," "," ","38","3","15","0","0","126493","28133.0","44.3","61500","38","123876","163","19"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","15","2","6","489476","423931","30281","16","5","7","100","0","0","0","16","163","6","258","38","63500","7","8","0",
"4254864","5427038","34475.0","8175.0","60","18.67","16.29","4.70","0.45","843.69","C","C4","Internal Revenue Service","10+ years","Employed","MORTGAGE","128000.0","FALSE","04-05-2013 13:35:15","04-19-2013 15:48:36","04-05-2013 18:00:47","04-05-2013 13:08:09"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4254864"," ","Debt consolidation","2013 House Cleaning ","WALDORF","MD","","0","4","7780","60.0","73.9","25.01","0","0.0","01-04-1979 12:08:09","725","729","2"," "," ","0"," "," ","25","5","23","0","0","91360","58188.0","69.7","53600","52","67866","130","35"," ","w","04-06-2013 06:00:00","0","0","0","0","0","null","23","3","1","760866","660589","30027","16","5","6","100","0","0","0","12","130","12","417","1","72400","12","15","0",
"4255414","5427636","28000.0","1150.0","60","13.40","11.14","2.80","0.43","610.75","B","B2","Fraser AIS","10+ years","Employed","OWN","95000.0","FALSE","04-06-2013 14:47:05","04-20-2013 14:52:53","04-06-2013 18:00:48","04-06-2013 14:45:35"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4255414"," ","Debt consolidation","Debt Consolidation","Mertztown ","PA","","0","2","48380","0.0","26.9","14.03","0","0.0","02-05-1996 13:45:35","745","749","0"," "," "," "," "," ","28","0","10","0","0","52399","40852.0","40.8","66200","24","25000","100","18"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","10","1","6","125200","52399","5822","14","3","6","100","0","0","0","6","100","5","209","6","100200","5","9","0",
"4225335","5397549","28000.0","1050.0","36","10.99","8.90","1.75","0.69","889.09","A","A5","CHOP","10+ years","Employed","MORTGAGE","148000.0","FALSE","04-06-2013 16:15:43","04-20-2013 16:40:17","04-06-2013 18:00:48","04-06-2013 16:15:36"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225335"," ","Debt consolidation","Credit Card payoff","SWEDESBORO","NJ","","0","1","7591","50.0","81.5","17.27","0","0.0","12-01-1996 15:15:36","710","714","1"," "," ","3"," "," ","65","8","9","0","0","93408","33451.0","78.7","41000","37","69846","70","20"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","9","0","21","512346","460441","57555","10","3","4","100","0","0","0","9","187","4","199","53","42500","4","6","0",
"4225334","5397548","35000.0","7000.0","36","21.50","17.77","5.30","0.71","1261.3","D","D1","Bayonne Board of Education","10+ years","Employed","MORTGAGE","123000.0","FALSE","04-06-2013 15:07:03","04-20-2013 15:22:19","04-06-2013 18:00:48","04-06-2013 15:05:14"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225334"," ","Debt consolidation","debtconsol","Bayonne","NJ","","0","2","0","100.0","102.6","11.22","0","0.0","04-16-1994 15:05:14","700","704","0"," "," ","11"," "," ","64","9","5","0","0","23475","15504.0","102.7","14000","18","24099","64","4"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","5","1","9","490827","470461","94092","2","2","2","100","0","0","0","5","140","3","64","19","15100","3","3","0",
"4245372","5417586","35000.0","5825.0","60","24.00","21.49","7.35","0.46","956.55","E","E3","St Luke's Roosevelt Hospital","10+ years","Employed","MORTGAGE","100000.0","FALSE","04-06-2013 15:42:29","04-20-2013 15:53:47","04-06-2013 18:00:48","04-06-2013 15:24:41"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4245372"," ","Debt consolidation","personal debts","NEW YORK","NY","","0","4","4992","75.0","71.5","18.14","0","0.0","12-03-1990 14:24:41","695","699","5"," "," ","1"," "," ","38","1","11","0","0","47487","31266.0","77.6","17500","19","23750","24","16"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","11","1","2","372050","339805","30891","4","4","4","100","0","0","0","2","24","7","272","2","40300","8","9","0",
"3774629","4806780","30000.0","50.0","60","18.67","16.29","4.70","0.45","734.18","C","C4","","10+ years","Self-employed","RENT","120000.0","FALSE","04-06-2013 10:09:42","04-20-2013 10:18:36","04-06-2013 14:00:44","04-06-2013 09:41:47"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3774629"," ","Credit card refinancing","My Get Rid of Credit Card Loan","JACKSON HEIGHTS","NY","","0","1","32639","50.0","58.3","7.49","0","0.0","06-22-1987 09:41:47","695","699","0"," "," "," "," "," ","13","0","8","0","0","45541","45541.0","58.3","78180","9","0"," ","9"," ","w","04-07-2013 02:00:00","0","0","0","0","0","null","8","0","13","78180","45541","5693","9","7","8","100","0","0","0","0"," ","7","314","13","78180","7","8","0",
"4215254","5387460","33425.0","2875.0","36","18.99","15.31","4.15","0.70","1163.77","C","C2","Techlink","< 1 year","Employed","RENT","80000.0","FALSE","04-06-2013 17:10:09","04-20-2013 17:15:29","04-06-2013 18:00:48","04-06-2013 16:54:54"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215254"," ","Credit card refinancing","Credit card refinancing","PLAINSBORO","NJ","","0","2","927","100.0","92.8","13.5","0","0.0","10-13-1994 16:54:54","675","679","1","72"," ","6"," "," ","34","0","6","0","0","32249","11973.0","89.4","12900","18","23618","121","12"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","6","1","5","37018","32249","5375","8","3","3","94","0","0","0","6","131","3","225","34","13400","3","4","0",
"4215322","5387535","35000.0","2650.0","36","18.99","15.31","4.15","0.70","1218.61","C","C2","","10+ years","Self-employed","MORTGAGE","150000.0","FALSE","04-06-2013 15:24:32","04-20-2013 15:31:42","04-06-2013 18:00:48","04-06-2013 14:31:53"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215322"," ","Credit card refinancing","creditcard refinance","NEW YORK","NY","","0","4","6710","0.0","66.4","27.68","0","0.0","10-09-1989 14:31:53","680","684","2","31"," ","3","31","45","74","3","8","0","0","402400","17995.0","72.0","20000","35","384405","143","17","45","f","04-06-2013 18:00:00","0","1","0","0","0","45","8","4","8","1049405","967048","193410","13","1","2","90","0","0","0","15","144","2","286","30","25000","2","5","0",
